rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req001,128k,131072,1000,60,131072,1000,18375,0.14019012,0.01221351,131072,132071
ctx128k_req002,128k,131072,1000,0,131072,1000,12622,0.09629822,0.01556139,131072,132071
ctx128k_req002,128k,131072,1000,1,131072,1000,5425,0.04138947,0.01522249,131072,132071
ctx128k_req002,128k,131072,1000,2,131072,1000,15157,0.11563873,0.01298502,131072,132071
ctx128k_req002,128k,131072,1000,3,131072,1000,10282,0.07844543,0.01424854,131072,132071
ctx128k_req002,128k,131072,1000,4,131072,1000,24300,0.18539429,0.01430200,131072,132071
ctx128k_req002,128k,131072,1000,5,131072,1000,8473,0.06464386,0.01291306,131072,132071
ctx128k_req002,128k,131072,1000,6,131072,1000,27575,0.21038055,0.01255260,131072,132071
ctx128k_req002,128k,131072,1000,7,131072,1000,19456,0.14843750,0.01267713,131072,132071
ctx128k_req002,128k,131072,1000,8,131072,1000,15126,0.11540222,0.01222810,131072,132071
ctx128k_req002,128k,131072,1000,9,131072,1000,13634,0.10401917,0.01296697,131072,132071
ctx128k_req002,128k,131072,1000,10,131072,1000,16137,0.12311554,0.01295879,131072,132071
ctx128k_req002,128k,131072,1000,11,131072,1000,35619,0.27175140,0.01318476,131072,132071
ctx128k_req002,128k,131072,1000,12,131072,1000,19937,0.15210724,0.01294045,131072,132071
ctx128k_req002,128k,131072,1000,13,131072,1000,12943,0.09874725,0.01266829,131072,132071
ctx128k_req002,128k,131072,1000,14,131072,1000,10891,0.08309174,0.01318311,131072,132071
ctx128k_req002,128k,131072,1000,15,131072,1000,21210,0.16181946,0.01341542,131072,132071
ctx128k_req002,128k,131072,1000,16,131072,1000,18716,0.14279175,0.01299715,131072,132071
ctx128k_req002,128k,131072,1000,17,131072,1000,84122,0.64179993,0.01360059,131072,132071
ctx128k_req002,128k,131072,1000,18,131072,1000,12365,0.09433746,0.01304809,131072,132071
ctx128k_req002,128k,131072,1000,19,131072,1000,29544,0.22540283,0.01313960,131072,132071
ctx128k_req002,128k,131072,1000,20,131072,1000,37419,0.28548431,0.01319608,131072,132071
ctx128k_req002,128k,131072,1000,21,131072,1000,35877,0.27371979,0.01338545,131072,132071
ctx128k_req002,128k,131072,1000,22,131072,1000,14119,0.10771942,0.01297366,131072,132071
ctx128k_req002,128k,131072,1000,23,131072,1000,16761,0.12787628,0.01309738,131072,132071
ctx128k_req002,128k,131072,1000,24,131072,1000,29438,0.22459412,0.01331299,131072,132071
ctx128k_req002,128k,131072,1000,25,131072,1000,14176,0.10815430,0.01305696,131072,132071
ctx128k_req002,128k,131072,1000,26,131072,1000,33746,0.25746155,0.01325018,131072,132071
ctx128k_req002,128k,131072,1000,27,131072,1000,28713,0.21906281,0.01343528,131072,132071
ctx128k_req002,128k,131072,1000,28,131072,1000,30894,0.23570251,0.01327319,131072,132071
ctx128k_req002,128k,131072,1000,29,131072,1000,40316,0.30758667,0.01332258,131072,132071
ctx128k_req002,128k,131072,1000,30,131072,1000,31769,0.24237823,0.01328783,131072,132071
ctx128k_req002,128k,131072,1000,31,131072,1000,28680,0.21881104,0.01327361,131072,132071
